Country,Gender,Wage_hour,Wage_month,Education,Education_years,Experience_years,Partner,Nationality,Numeracy_score
FRA,Male,12.551610239,1900,Secondary,11,10,Yes,National,310.10665
FRA,Male,14.602981442,2400,Secondary,11,37,Yes,National,342.95936
FRA,Male,8.6705202312,1500,Tertiary,15,1,,National,321.24264
FRA,Male,6.936416185,1200,Secondary,9,5,,National,266.83766
FRA,Male,17.341040462,1500,Tertiary,15,37,Yes,National,263.76482
FRA,Male,11.720109522,1926.2,Secondary,5,22,,National,152.8765
FRA,Female,15.028901734,2600,Tertiary,15,19,Yes,National,283.51352
FRA,Female,8.4077771939,800,Tertiary,17,10,Yes,National,267.83645
FRA,Female,35.466991177,5829,Tertiary,20,17,,National,336.01655
FRA,Male,15.986787779,2420,Secondary,5,36,Yes,National,244.76373
FRA,Female,11.649622054,1965,Upper_second,14,16,,National,240.0196
FRA,Male,11.560693642,2000,Tertiary,17,8,Yes,National,289.89108
FRA,Female,8.5634767716,1000,Secondary,11,17,Yes,National,258.41178
FRA,Male,15.242774566,2637,Tertiary,17,7,Yes,National,298.20751
FRA,Male,9.3930635838,1300,Secondary,13,1,No,National,180.69166
FRA,Male,18.497109827,2800,Secondary,12,33,No,Non_national,280.25201
FRA,Male,9.2485549133,1400,Secondary,11,12,Yes,National,245.49841
FRA,Male,19.267822736,2500,Tertiary,15,32,Yes,National,284.75483
FRA,Male,11.890999174,1800,Primary,5,40,Yes,Non_national,212.3416
FRA,Female,10.173410405,1100,Secondary,11,3,No,National,138.46057
FRA,Male,12.716763006,2750,Secondary,12,13,,National,324.30008
FRA,Female,16.184971098,3500,Tertiary,14,28,Yes,National,259.49779
FRA,Male,9.9091659785,1800,Secondary,5,33,Yes,National,289.01464
FRA,Male,13.747851898,2200,Secondary,11,20,Yes,National,290.37194
FRA,Male,6.2758051197,950,Secondary,12,1,No,National,243.4916
FRA,Female,21.46985962,1300,Tertiary,17,1,Yes,National,296.11912
FRA,Female,10.019267823,2600,Secondary,12,27,No,National,266.53392
FRA,Female,10.404624277,1800,Upper_second,14,4,Yes,National,269.51896
FRA,Male,9.4137076796,1425,Primary,5,35,,National,101.08866
FRA,Female,7.1933204881,1400,Secondary,13,10,No,National,205.32822
FRA,Male,9.1098265896,985,Tertiary,15,1,Yes,National,316.83595
FRA,Female,17.816680429,2697,Tertiary,20,18,Yes,Non_national,264.14447
FRA,Male,10.536746491,1595,Upper_second,14,10,,National,221.03633
FRA,Female,15.414258189,2400,Upper_second,14,24,Yes,National,262.94794
FRA,Male,19.524727039,3800,Tertiary,17,9,Yes,National,376.99468
FRA,Female,9.1268634013,1500,Secondary,5,33,,National,223.23572
FRA,Female,17.170143252,1708,Secondary,5,41,Yes,National,199.73968
FRA,Female,8.6705202312,1200,Secondary,12,38,Yes,Non_national,274.97694
FRA,Female,9.2485549133,2000,Tertiary,17,5,Yes,National,285.01607
FRA,Male,9.9091659785,1500,Secondary,11,9,,National,278.63699
FRA,Female,18.497109827,4000,Tertiary,17,8,Yes,National,313.09027
FRA,Female,11.890999174,1800,Upper_second,14,5,Yes,National,326.14284
FRA,Female,7.2667217176,1100,Secondary,13,23,Yes,National,316.37129
FRA,Female,24.442609414,3700,Tertiary,15,12,Yes,National,255.72144
FRA,Male,9.9091659785,1500,Secondary,12,3,,National,271.48925
FRA,Male,10.800059286,1821.7,Primary,5,46,Yes,National,211.31375
FRA,Female,9.2485549133,1600,Secondary,11,30,No,Non_national,243.11188
FRA,Male,16.599970357,2800,Upper_second,14,19,Yes,National,295.65963
FRA,Male,9.2485549133,2400,Secondary,5,30,Yes,National,221.82878
FRA,Male,14.821402105,2500,Secondary,11,27,Yes,National,182.09609
FRA,Male,10.569777044,1600,Secondary,9,33,No,National,283.24695
FRA,Male,15.414258189,2600,Upper_second,14,14,Yes,National,242.3052
FRA,Male,11.890999174,1800,Secondary,11,32,,National,279.01999
FRA,Female,10.952236082,1800,Secondary,12,19,Yes,National,300.0475
FRA,Female,10.019267823,1300,Secondary,12,26,Yes,National,264.58933
FRA,Male,13.212221305,2000,Secondary,11,31,Yes,National,281.32041
FRA,Female,14.797687861,3200,Secondary,12,8,,National,244.32621
FRA,Male,9.4587493431,900,Upper_second,14,10,Yes,National,314.80674
FRA,Female,13.517118719,2280,Secondary,11,36,Yes,National,267.81512
FRA,Female,9.4181117534,1222,Secondary,9,11,Yes,National,280.06734
FRA,Male,8.2209377007,1600,Secondary,13,2,Yes,National,277.98856
FRA,Male,21.139554088,3200,Tertiary,17,18,,National,334.1086
FRA,Female,10.623340103,1700,Secondary,11,25,Yes,National,165.37342
FRA,Female,14.386640976,2800,Tertiary,20,4,Yes,National,346.6955
FRA,Female,13.339261894,2250,Secondary,12,37,,National,261.31428
FRA,Female,5.549132948,840,Secondary,12,0,No,National,215.89244
FRA,Male,9.2485549133,1400,Primary,5,16,Yes,Non_national,181.03518
FRA,Male,16.918088256,3000,Secondary,5,41,,National,174.99616
FRA,Male,11.230388109,1700,Secondary,13,14,No,National,220.98089
FRA,Female,11.230388109,1700,Secondary,11,29,Yes,National,263.49658
FRA,Female,9.3735353851,1500,Secondary,5,20,Yes,National,132.46169
FRA,Male,8.8928412628,1500,Tertiary,15,9,,National,294.07365
FRA,Female,8.6705202312,1500,Tertiary,17,10,Yes,Non_national,235.25557
FRA,Female,6.936416185,900,Secondary,5,3,No,National,244.94715
FRA,Female,12.449977768,2100,Secondary,9,38,No,National,210.39224
FRA,Female,15.689512799,1900,Upper_second,14,20,Yes,National,294.77989
FRA,Male,11.817597945,2300,Upper_second,14,11,Yes,National,308.0375
FRA,Male,12.241123039,1853,Upper_second,14,15,Yes,National,267.77684
FRA,Male,17.846060237,2933,Secondary,14,38,,National,233.379
FRA,Male,19.421965318,4200,Secondary,11,32,Yes,National,250.5585
FRA,Male,13.359023764,2600,Secondary,12,32,Yes,National,304.25256
FRA,Male,22.528531199,3800,Tertiary,17,35,Yes,National,318.33
FRA,Female,21.640115607,3743.74,Tertiary,17,37,No,National,304.43349
FRA,Male,17.43462703,3167,Secondary,12,24,Yes,National,310.3013
FRA,Male,12.716763006,2200,Secondary,11,13,Yes,National,286.94821
FRA,Female,11.560693642,2000,Secondary,13,26,Yes,National,225.8416
FRA,Female,17.866526537,3400,Tertiary,14,38,Yes,National,277.77701
FRA,Female,13.212221305,2000,Tertiary,17,2,Yes,National,322.0101
FRA,Female,8.5879438481,1300,Secondary,11,6,,National,181.86472
FRA,Male,24.50867052,5300,Upper_second,14,22,Yes,National,258.20027
FRA,Female,8.5879438481,1300,Tertiary,15,9,Yes,National,292.55444
FRA,Female,23.554913295,1630,Tertiary,20,15,Yes,National,318.92563
FRA,Female,7.7071290944,500,Primary,5,19,Yes,Non_national,86.32485
FRA,Male,14.450867052,2500,Secondary,11,43,Yes,National,248.29445
FRA,Male,11.890999174,1800,Secondary,11,34,Yes,National,150.09254
FRA,Female,10.173410405,264,Secondary,11,25,Yes,National,210.14422
FRA,Female,9.0173410405,1755,Secondary,14,11,Yes,National,240.82658
FRA,Female,13.359023764,2600,Tertiary,17,13,,National,268.2495
FRA,Female,7.3988439306,800,Secondary,11,17,Yes,National,230.97577
FRA,Female,9.5722543353,828,Secondary,9,5,,Non_national,99.28856
FRA,Female,13.052023121,2258,Secondary,11,18,Yes,National,275.802
FRA,Male,11.890999174,1800,Secondary,11,20,Yes,National,182.58247
FRA,Female,8.3493898523,1300,Secondary,11,3,Yes,National,194.42761
FRA,Female,11.560693642,2000,Tertiary,15,5,Yes,National,282.85856
FRA,Female,6.3583815029,1100,Secondary,5,25,No,National,212.74313
FRA,Female,19.580164284,3218,Secondary,12,30,,Non_national,292.17389
FRA,Female,11.560693642,1800,Secondary,14,10,,National,275.05783
FRA,Male,16.918088256,3000,Secondary,14,25,,National,294.93019
FRA,Female,14.533443435,2200,Secondary,13,30,Yes,National,255.13905
FRA,Female,12.449977768,2100,Tertiary,15,4,Yes,National,320.45166
FRA,Male,11.230388109,1700,Secondary,11,2,,National,243.45265
FRA,Male,12.023121387,1820,Secondary,11,18,Yes,National,285.90315
FRA,Male,16.007114273,2700,Secondary,11,30,Yes,National,262.14723
FRA,Female,8.9182493807,1350,Secondary,11,3,Yes,National,312.27772
FRA,Female,10.609159627,1193,Secondary,12,9,Yes,National,310.39351
FRA,Male,17.785682526,3000,Tertiary,17,17,Yes,National,288.57008
FRA,Male,25.763831544,3900,Upper_second,14,18,Yes,National,311.53344
FRA,Male,12.710156895,1924,Secondary,5,8,Yes,National,232.00745
FRA,Male,9.2485549133,1400,Secondary,11,6,,National,258.86615
FRA,Female,11.533542527,1745.89,Secondary,11,24,Yes,National,195.32112
FRA,Female,8.1280569142,457,Secondary,5,25,Yes,National,159.22015
FRA,Male,12.912405514,2178,Secondary,11,34,Yes,National,262.73845
FRA,Female,9.8265895954,1700,Tertiary,17,0,,National,342.36257
FRA,Female,11.098265896,1200,Upper_second,14,18,Yes,National,310.12242
FRA,Female,11.248242462,1800,Secondary,9,34,Yes,National,239.50353
FRA,Female,17.341040462,3000,Tertiary,17,6,,Non_national,273.58741
FRA,Female,8.6705202312,1500,Secondary,12,15,No,National,281.63464
FRA,Female,13.87283237,1200,Secondary,14,40,Yes,National,265.83795
FRA,Female,9.3930635838,1625,Secondary,11,24,Yes,National,279.44939
FRA,Male,17.752087347,3455,Secondary,11,40,Yes,National,243.09375
FRA,Male,9.2485549133,1400,Secondary,14,15,Yes,National,264.69771
FRA,Male,15.414258189,3000,Secondary,11,5,,National,217.60065
FRA,Female,8.9048586158,1425,Tertiary,15,3,No,National,285.42594
FRA,Male,18.959537572,3280,Upper_second,14,23,Yes,National,350.15642
FRA,Female,10.569777044,1600,Secondary,12,24,Yes,National,295.03907
FRA,Male,17.616295073,3200,Tertiary,17,8,Yes,National,365.2759
FRA,Male,10.305532618,1560,Secondary,11,14,No,National,186.13312
FRA,Female,9.8265895954,1700,Tertiary,15,3,Yes,National,259.93591
FRA,Female,6.2249888839,1400,Secondary,12,42,Yes,National,245.80246
FRA,Female,8.9349789095,1429.82,Secondary,14,12,,National,231.1485
FRA,Male,12.881915772,1950,Secondary,13,26,No,National,244.30229
FRA,Female,11.421965318,741,Secondary,11,24,,National,264.35083
FRA,Male,9.4619831036,532,Secondary,9,3,No,National,204.75474
FRA,Male,10.265895954,1776,Secondary,12,14,,National,274.13018
FRA,Male,19.818331957,3000,Secondary,11,35,Yes,National,311.54278
FRA,Male,53.949903661,3500,Tertiary,17,11,Yes,National,310.1825
FRA,Female,8.2576383154,1500,Secondary,12,7,Yes,National,255.82944
FRA,Male,21.342819031,3600,Secondary,12,34,Yes,National,274.67369
FRA,Male,4.161849711,1170,Secondary,5,0,No,National,270.20299
FRA,Female,17.292363858,2842,Tertiary,17,7,Yes,National,347.43222
FRA,Male,11.230388109,1700,Primary,5,34,Yes,National,181.68877
FRA,Female,14.929810074,1356,Secondary,13,1,No,National,227.49823
FRA,Female,10.239471511,1550,Secondary,9,10,No,Non_national,209.67646
FRA,Male,17.192826441,2900,Secondary,14,36,Yes,National,255.66498
FRA,Male,13.212221305,2000,Secondary,5,30,Yes,Non_national,200.00947
FRA,Male,9.710982659,1470,Secondary,11,21,,National,239.92925
FRA,Male,12.881915772,2340,Upper_second,14,27,Yes,National,316.80939
FRA,Female,10.078553431,1700,Secondary,11,18,No,National,201.69438
FRA,Male,11.2642656,1900,Secondary,5,20,Yes,Non_national,240.93263
FRA,Female,9.21552436,1395,Secondary,5,15,Yes,National,210.50771
FRA,Female,16.515276631,2500,Upper_second,14,26,Yes,National,309.99406
FRA,Male,9.4291907514,1305,Secondary,11,8,No,National,220.45426
FRA,Female,8.4077771939,800,Secondary,5,25,Yes,National,146.03969
FRA,Female,36.608863198,1900,Secondary,9,35,Yes,National,245.8954
FRA,Male,12.023121387,2600,Tertiary,20,20,,National,170.89313
FRA,Male,10.503715937,1590,Secondary,11,28,Yes,National,239.295
FRA,Female,10.73492981,1300,Secondary,11,22,Yes,National,223.38934
FRA,Male,18.497109827,3600,Tertiary,17,12,,National,279.29662
FRA,Male,29.132947977,1260,Secondary,11,7,Yes,Non_national,208.49861
FRA,Male,9.8265895954,1700,Secondary,11,4,No,National,282.80804
FRA,Male,19.075144509,3300,Tertiary,15,22,Yes,National,292.38292
FRA,Male,9.2485549133,1600,Secondary,5,18,,National,195.32236
FRA,Male,28.901734104,5000,Tertiary,17,25,Yes,National,337.20322
FRA,Male,8.5184058412,1400,Secondary,12,24,,National,261.97105
FRA,Male,13.150289017,2275,Primary,5,24,No,National,237.00895
FRA,Female,10.338563171,1565,Secondary,12,8,Yes,National,338.61419
FRA,Female,12.023121387,1300,Primary,5,15,Yes,Non_national,87.14672
FRA,Male,20.552344252,3200,Secondary,12,33,Yes,National,278.92293
FRA,Female,23.63519589,4600,Tertiary,15,36,Yes,National,291.00721
FRA,Female,10.952236082,1800,Tertiary,17,8,Yes,National,297.37286
FRA,Male,11.778819937,2700,Tertiary,15,10,Yes,National,313.89194
FRA,Female,10.078553431,1700,Tertiary,15,9,Yes,National,333.10552
FRA,Female,15.040710157,1821.43,Secondary,12,30,Yes,National,304.0204
FRA,Female,7.9273327828,1200,Secondary,11,1,No,National,207.2582
FRA,Male,8.2209377007,1600,Secondary,5,23,No,National,246.29107
FRA,Male,10.569777044,1600,Secondary,11,35,Yes,Non_national,222.06006
FRA,Female,8.9710982659,970,Secondary,12,13,No,National,247.16674
FRA,Female,20.809248555,2700,Secondary,12,22,Yes,National,304.32706
FRA,Female,13.359023764,2600,Tertiary,20,8,Yes,Non_national,338.56157
FRA,Female,16.515276631,2500,Tertiary,17,10,No,Non_national,227.17038
FRA,Male,11.239563263,1750,Secondary,12,5,,National,310.22809
FRA,Female,10.404624277,2925,Upper_second,14,25,,National,297.81758
FRA,Male,9.2485549133,2000,Upper_second,14,13,Yes,National,258.81866
FRA,Female,8.9916506101,700,Secondary,12,5,No,National,273.84419
FRA,Female,11.230388109,1700,Secondary,11,20,,National,172.06196
FRA,Male,11.560693642,2000,Secondary,11,38,,National,235.90113
FRA,Female,20.038535645,2600,Tertiary,17,31,Yes,National,309.60582
FRA,Male,9.1907514451,1590,Secondary,11,13,Yes,Non_national,252.81636
FRA,Female,10.276172126,1600,Secondary,9,28,Yes,National,243.60191
FRA,Female,23.121387283,5000,Tertiary,17,11,Yes,National,317.2027
FRA,Male,9.2341040462,639,Secondary,11,43,,National,267.5757
FRA,Male,12.551610239,1900,Secondary,11,24,Yes,National,193.31394
FRA,Male,10.239471511,1550,Secondary,11,31,,National,209.42793
FRA,Female,9.2485549133,1400,Primary,5,40,Yes,National,137.84362
FRA,Male,23.121387283,2300,Tertiary,15,27,Yes,National,295.91993
FRA,Male,13.212221305,2000,Upper_second,14,1,No,National,297.16422
FRA,Female,9.710982659,2100,Tertiary,15,0,No,National,272.72641
FRA,Female,13.487475915,700,Secondary,11,33,Yes,National,204.93368
FRA,Female,4.5634317006,750,Secondary,9,15,Yes,National,275.8616
FRA,Male,18.497109827,4000,Primary,5,44,Yes,National,255.58493
FRA,Male,17.341040462,3000,Tertiary,14,12,Yes,National,344.93763
FRA,Male,12.74640581,2150,Upper_second,14,12,Yes,National,328.70734
FRA,Female,9.5788604459,1450,Secondary,5,40,Yes,National,259.13627
FRA,Male,20.809248555,3600,Upper_second,14,23,No,National,326.70731
FRA,Female,11.428571429,1730,Primary,5,21,,National,260.26402
FRA,Male,11.078447564,1677,Secondary,11,25,Yes,National,278.50035
FRA,Male,12.426094137,1881,Secondary,5,13,,National,292.2865
FRA,Female,4.6242774566,300,Secondary,9,37,Yes,National,269.95121
FRA,Male,18.971394694,3200,Upper_second,14,20,Yes,National,332.04108
FRA,Male,9.2485549133,1400,Secondary,11,20,Yes,National,275.45349
FRA,Male,16.257638315,2461,Secondary,11,38,Yes,National,258.14726
FRA,Female,6.0115606936,780,Secondary,12,0,No,National,300.44092
FRA,Female,10.02146986,1517,Secondary,11,30,No,National,210.41996
FRA,Female,11.230388109,1700,Upper_second,14,7,Yes,National,326.02023
FRA,Male,18.497109827,3600,Upper_second,14,18,Yes,National,343.43348
FRA,Male,22.658959538,4900,Tertiary,17,18,Yes,Non_national,323.71722
FRA,Female,10.200612037,1500,Secondary,12,23,Yes,National,292.42175
FRA,Female,11.230388109,1700,Secondary,9,,Yes,National,284.62793
FRA,Male,23.121387283,4000,Primary,5,37,No,National,186.1246
FRA,Male,16.441875401,3200,Tertiary,17,9,Yes,National,302.11615
FRA,Female,12.56597135,2500,Upper_second,14,10,No,National,351.36384
FRA,Female,30.057803468,5200,Secondary,9,25,No,National,286.31172
FRA,Male,9.9091659785,1800,Secondary,12,7,,National,321.21553
FRA,Female,23.121387283,4500,Tertiary,17,30,Yes,National,348.17308
FRA,Female,11.560693642,1750,Upper_second,14,16,No,National,296.39546
FRA,Female,13.740710157,2080,Secondary,11,10,Yes,National,283.27066
FRA,Male,14.821402105,2500,Secondary,11,25,Yes,National,193.01871
FRA,Female,9.1860646774,1470,Secondary,13,2,No,National,279.22512
FRA,Female,9.485697347,1600,Primary,5,29,Yes,National,193.12736
FRA,Female,18.37853861,3100,Tertiary,15,40,Yes,National,270.51526
FRA,Male,13.212221305,2000,Secondary,11,10,Yes,National,228.71698
FRA,Female,13.294797688,2300,Tertiary,15,11,Yes,National,335.65231
FRA,Male,13.212221305,2000,Upper_second,14,18,Yes,Non_national,230.9571
FRA,Female,16.247461334,2600,Tertiary,17,20,No,National,264.56557
FRA,Male,16.167185416,2727,Secondary,11,22,,National,254.56668
FRA,Female,13.339261894,2250,Secondary,13,14,Yes,National,186.07186
FRA,Female,19.442984761,3700,Tertiary,17,20,Yes,National,323.42494
FRA,Female,9.9091659785,1500,Tertiary,15,8,Yes,National,292.72755
FRA,Male,9.9091659785,1500,Secondary,12,3,Yes,National,271.30918
FRA,Female,11.873144821,1900,Upper_second,14,23,Yes,National,261.81462
FRA,Male,10.356454721,2150,Secondary,11,28,Yes,National,249.05404
FRA,Female,12.845215157,2000,Tertiary,15,10,Yes,National,322.78008
FRA,Male,9.5788604459,1450,Upper_second,14,4,,National,245.64004
FRA,Female,8.6705202312,1425,Secondary,5,34,Yes,National,243.60928
FRA,Female,9.7623635196,1900,Upper_second,14,8,Yes,National,291.37855
FRA,Female,,3100,Secondary,12,28,,National,279.61369
FRA,Female,12.551610239,1900,Upper_second,14,16,No,National,331.97523
FRA,Male,13.87283237,2100,Secondary,11,29,,National,251.78117
FRA,Male,17.175887696,2600,Secondary,11,31,Yes,National,327.72024
FRA,Female,16.19818332,2452,Secondary,12,24,Yes,Non_national,362.31562
FRA,Male,8.5879438481,1300,Upper_second,14,2,No,National,180.28141
FRA,Female,12.845215157,1000,Secondary,11,37,Yes,National,327.36755
FRA,Female,12.832369942,1110,Secondary,11,22,Yes,National,235.34314
FRA,Male,10.952236082,1800,Secondary,13,17,Yes,National,281.04259
FRA,Female,11.560693642,1800,Secondary,11,21,Yes,National,247.52119
FRA,Male,28.901734104,5000,Upper_second,14,16,Yes,National,274.04485
FRA,Male,20.157106862,3400,Upper_second,14,20,Yes,National,311.4318
FRA,Female,11.618618801,1909.52,Tertiary,17,7,Yes,National,357.8377
FRA,Male,23.121387283,4500,Secondary,12,32,Yes,National,339.66968
FRA,Female,5.3357047577,900,Tertiary,15,12,No,National,315.67611
FRA,Male,2.6424442609,400,Secondary,5,0,No,National,163.56794
FRA,Male,19.818331957,3000,Secondary,11,38,Yes,National,186.98758
FRA,Female,15.1940545,2300,Secondary,11,22,Yes,National,252.26855
FRA,Female,8.4797687861,1467,Secondary,11,1,,National,216.43574
FRA,Male,10.276172126,2000,Secondary,11,25,Yes,National,259.0437
FRA,Female,14.863748968,900,Secondary,9,15,No,National,235.80443
FRA,Male,15.028901734,2600,Primary,5,38,Yes,National,264.26902
FRA,Female,10.191664131,1675,Secondary,11,13,Yes,National,194.4687
FRA,Female,13.87283237,2340,Upper_second,14,19,No,National,214.31661
FRA,Female,14.362785577,2609,Upper_second,14,21,Yes,National,289.8386
FRA,Female,9.2237819983,1117,Secondary,11,20,No,National,259.47837
FRA,Male,16.515276631,2500,Tertiary,17,7,,National,310.38351
FRA,Male,9.9091659785,1500,Secondary,11,34,Yes,National,225.84328
FRA,Male,10.671409515,1800,Tertiary,15,6,Yes,National,338.73945
FRA,Male,11.890999174,1800,Secondary,11,23,Yes,Non_national,237.17764
FRA,Female,9.9091659785,1500,Secondary,12,12,Yes,National,267.7248
FRA,Female,9.7623635196,1900,Secondary,11,10,Yes,National,222.51835
FRA,Male,15.854665566,2400,Tertiary,15,18,Yes,National,314.07404
FRA,Male,9.9091659785,1500,Secondary,12,3,Yes,National,242.57908
FRA,Female,13.122949539,2100,Secondary,9,39,No,National,256.80482
FRA,Female,12.65591725,1040,Secondary,12,10,Yes,National,295.31074
FRA,Male,14.22854602,2400,Secondary,11,40,Yes,National,297.23428
FRA,Female,13.487475915,1400,Upper_second,14,32,Yes,Non_national,355.7817
FRA,Female,11.560693642,1900,Secondary,11,31,No,National,244.87375
